Id,Name,ListHeaderId,Item,Uprice,Uom,MinQty,MaxQty,StartDateActive,CreatedAt,UpdatedAt
20950,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29380/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911547,NULL
20951,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29385/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911548,NULL
20952,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29386/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911550,NULL
20953,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29387/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911551,NULL
20954,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29388/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911553,NULL
20955,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29390/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911554,NULL
20956,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29391/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911556,NULL
20957,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29395/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911557,NULL
20958,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29397/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911558,NULL
20959,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29402/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911560,NULL
20960,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29403/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911561,NULL
20961,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29404/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911562,NULL
20962,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29406/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911564,NULL
20963,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29408/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911565,NULL
20964,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29423/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911566,NULL
20965,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29424/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911568,NULL
20966,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29431/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911569,NULL
20967,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29444/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911571,NULL
20968,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29454/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911572,NULL
20969,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29455/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911574,NULL
20970,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29456/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911575,NULL
20971,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29462/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911577,NULL
20972,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29463/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911578,NULL
20973,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29476/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911580,NULL
20974,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29477/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911581,NULL
20975,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29560/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911582,NULL
20976,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29573/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911583,NULL
20977,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29592/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911585,NULL
20978,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29609/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911586,NULL
20979,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA29616/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911587,NULL
20980,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA30180/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911589,NULL
20981,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA30187/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911591,NULL
20982,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA30196/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911593,NULL
20983,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA30197/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911594,NULL
20984,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA30200/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911596,NULL
20985,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA30203/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911597,NULL
20986,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA30215/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911598,NULL
20987,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA30217/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911600,NULL
20988,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA30232/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911602,NULL
20989,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA30234/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911603,NULL
20990,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA30237/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911605,NULL
20991,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA30238/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911606,NULL
20992,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA30240/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911608,NULL
20993,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA30246/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911610,NULL
20994,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA30250/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911611,NULL
20995,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA30289/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911613,NULL
20996,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA30290/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911614,NULL
20997,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA30292/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911616,NULL
20998,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA30293/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911618,NULL
20999,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA30294/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911619,NULL
21000,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA30296/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911621,NULL
21001,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA39261/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911622,NULL
21002,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA39288/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911624,NULL
21003,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA39303/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911625,NULL
21004,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA39309/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911627,NULL
21005,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA39322/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911628,NULL
21006,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA39323/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911630,NULL
21007,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA39334/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911631,NULL
21008,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA39375/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911633,NULL
21009,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA39378/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911634,NULL
21010,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA39413/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911636,NULL
21011,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA40232/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911637,NULL
21012,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA40249/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911639,NULL
21013,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA40262/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911640,NULL
21014,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA40267/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911642,NULL
21015,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA40278/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911643,NULL
21016,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA40294/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911645,NULL
21017,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA40295/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911646,NULL
21018,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA40301/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911648,NULL
21019,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA40310/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911650,NULL
21020,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA40320/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911651,NULL
21021,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA40322/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911652,NULL
21022,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA49145/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911654,NULL
21023,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA49176/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911655,NULL
21024,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA49193/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911657,NULL
21025,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA49199/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911658,NULL
21026,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA49200/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911660,NULL
21027,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA49237/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911661,NULL
21028,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA49267/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911663,NULL
21029,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA49269/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911665,NULL
21030,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA49279/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911666,NULL
21031,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA49296/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911668,NULL
21032,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA49297/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911669,NULL
21033,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA49299/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911670,NULL
21034,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA49305/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911672,NULL
21035,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA49318/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911673,NULL
21036,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA49328/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911675,NULL
21037,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA49343/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911676,NULL
21038,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA49350/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911678,NULL
21039,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA49356/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911679,NULL
21040,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA49369/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911681,NULL
21041,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA49428/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911682,NULL
21042,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA49510/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911684,NULL
21043,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA50122/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911685,NULL
21044,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA50123/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911686,NULL
21045,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA50174/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911688,NULL
21046,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA50186/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911689,NULL
21047,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA50217/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911690,NULL
21048,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA50251/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911692,NULL
21049,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA50252/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911693,NULL
21050,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA50253/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911694,NULL
21051,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA50259/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911695,NULL
21052,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA50271/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911697,NULL
21053,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA50283/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911699,NULL
21054,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA50284/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911700,NULL
21055,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA50285/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911702,NULL
21056,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA50298/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911703,NULL
21057,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA50299/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911705,NULL
21058,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA50315/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911706,NULL
21059,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA50368/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911708,NULL
21060,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA50372/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911709,NULL
21061,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA50374/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911710,NULL
21062,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA50380/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911712,NULL
21063,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA50381/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911713,NULL
21064,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59163/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911714,NULL
21065,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59212/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911716,NULL
21066,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59225/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911717,NULL
21067,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59231/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911718,NULL
21068,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59238/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911720,NULL
21069,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59246/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911721,NULL
21070,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59248/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911723,NULL
21071,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59272/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911724,NULL
21072,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59274/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911726,NULL
21073,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59279/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911727,NULL
21074,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59289/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911728,NULL
21075,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59293/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911730,NULL
21076,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59295/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911731,NULL
21077,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59297/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911732,NULL
21078,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59301/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911734,NULL
21079,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59327/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911735,NULL
21080,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59336/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911737,NULL
21081,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59337/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911738,NULL
21082,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59340/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911739,NULL
21083,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59341/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911741,NULL
21084,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59342/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911742,NULL
21085,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59343/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911744,NULL
21086,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59348/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911746,NULL
21087,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59354/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911747,NULL
21088,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59355/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911749,NULL
21089,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59356/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911750,NULL
21090,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59362/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911751,NULL
21091,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59366/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911753,NULL
21092,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59367/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911754,NULL
21093,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59398/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911756,NULL
21094,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59454/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911758,NULL
21095,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59476/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911766,NULL
21096,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59478/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911767,NULL
21097,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA59485/BXC,32.89,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911769,NULL
21098,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA60120/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911770,NULL
21099,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA60182/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911772,NULL
21100,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA60185/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911773,NULL
21101,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA60189/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911774,NULL
21102,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA60199/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911776,NULL
21103,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA60200/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911777,NULL
21104,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA60216/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911778,NULL
21105,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA60222/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911779,NULL
21106,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA60224/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911781,NULL
21107,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA60225/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911782,NULL
21108,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA60227/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911783,NULL
21109,INC - ECOMMERCE WEB SALES - MTO,2407721,PCTA60228/BXC,33.99,LBS,25,99999,10/01/2023 00:00:00,2025-02-22 08:45:26.2911785,NULL
